script,analysis/code_genealogy.py,analysis/generate_script_catalog.py,attention_probe.py,audit_configs.py,base_general.py,benchmark_hidden_transfer.py,benchmark_ppn_transport.py,benchmark_vllm_generation.py,build_coverage_queue.py,build_dataset.py,build_deciepoch_subset.py,build_mahalanobis.py,build_score_filtered_dataset.py,build_teacher_cache.py,cache_generation_gate.py,cache_null_probe.py,chain_ppp8_when_ready.sh,compare_lora_checkpoints.py,compare_v3_deltas.py,compare_v4_shard_numerics.py,conclusion_check.py,convert_deepseek_native_to_hf.py,convert_responses_tokenizer.py,cpu_watch.sh,delta_profiles.py,demo_35b_answers.sh,demo_deepseek_bf16.sh,demo_deepseek_retry.sh,demos/ppn_demo.sh,demos/ppn_partition_demo.py,demos/ppn_partition_readable.py,demos/ppn_stage_demo.py,demos/ppp_demo.sh,demos/ppp_independent_stage_demo.py,dequantize_snapshot.py,destruct_eval.py,download_mlt2.sh,evaluate.py,evaluate_v31_4b_full_standard.sh,evaluate_vllm_mixed_result.py,fetch_poem.py,fetch_quijote.py,forget_curves.py,frontier_recall.py,fuse_experts_snapshot.py,gen_pareto_v2_screen.py,generate.py,gpu_health.sh,gpu_lease.sh,gpu_scheduler.sh,gpu_speed_backfill.sh,gpu_util_monitor.sh,gpu_watchdog.sh,grid_tile_bench.py,group_reports_v2.py,hourly_evidence_check.sh,l40s_exec.sh,l40s_setup.sh,l40s_train_v3.sh,l40s_vllm_teacher_campaign.sh,launch_dsflash_ppp8x.sh,launch_g31b_ppp5x.sh,launch_g31b_ppp8x.sh,launch_g31b_v4.sh,launch_q0p6b_ppp2x_test.sh,launch_q0p6b_ppp3x_test.sh,launch_q122b_ppp8x.sh,launch_q122b_ppp8x_adam.sh,launch_q122b_ppp8x_evalin.sh,launch_q397b_ppp8x.sh,launch_q397b_ppp8x_adam.sh,launch_v32r_score100_campaign.sh,launch_v4_stages.sh,layer_delta_timeline.py,layer_loss_plots.py,layer_swap.py,logit_lens.py,lossgrid_health_monitor.sh,lossgrid_report.py,lossgrid_visuals.py,memory_plan.py,merge_v4_adapters.py,model_matrix.py,moe_router_probe.py,overnight_27b_online.sh,parallel_bench.py,pipeline_tail.sh,ppn_partition.py,premise_gate.py,qualitative_chat_review.py,rag_generation_gate.py,recite_long.py,refresh_report_v2_index.py,refresh_v31_0p8b_full_damage_reports.sh,refresh_v31_reports.sh,render_programmer_walkthrough.py,report_pdf_v2.py,report_shipper.sh,report_v2.py,results_refresher.sh,retention_eval.py,run_m1_legs.sh,run_speed_check_monitored.sh,sample_gpu_telemetry.sh,sample_process_telemetry.sh,sanity_chat.py,shell_helpers.py,signal_attribution.py,slurm_h100.sbatch,smoke_family.py,spec_verify_122b.sbatch,spec_verify_batch.sbatch,spec_verify_matrix.sh,speed_check.py,stage_hf_cache.sh,stage_teacher_cache_shm.sh,standard_destruction_eval.py,stop_g31b_at25.sh,stop_v32r_score100_campaign.sh,summarize_standard_destruction.py,surprise_probe.py,tasks_report.py,teacher_ceiling.py,train.py,train_and_report.py,train_batch_bench.py,train_certify.py,train_oom_backoff.py,train_tuned_lens.py,v31_bk_cohort_probe.py,v31_bk_smoke.py,v3_smoke.py,v4_battery.py,v4_stage_reaper.sh,variants/_forward.py,variants/build_teacher_cache_answers.py,variants/build_teacher_cache_full.py,variants/build_teacher_cache_index.py,variants/destruct_base_fast.py,variants/destruct_base_full.py,variants/destruct_checkpoint_fast.py,variants/destruct_checkpoint_full.py,variants/evaluate_base.py,variants/evaluate_checkpoint.py,variants/evaluate_layer_residuals.py,variants/logit_lens_raw.py,variants/logit_lens_tuned.py,variants/parallel_bench_pipeline_2gpu.py,variants/parallel_bench_single.py,variants/parallel_bench_tensor_2gpu.py,variants/smoke_family_all.py,variants/smoke_family_default.py,variants/smoke_family_selected.py,variants/standard_destruction_base.py,variants/standard_destruction_checkpoint.py,variants/teacher_ceiling_chapter_context.py,variants/teacher_ceiling_full_context.py,variants/teacher_ceiling_no_context.py,variants/teacher_ceiling_window_context.py,variants/train_certify_all.py,variants/train_certify_list.py,variants/train_certify_selected.py,vendor_standard_eval.py,venv_check.sh,venv_setup.sh,verify_vllm_teacher_forced.py,vllm_2node_smoke.py,vllm_h100_eager_shared_queue.sh,vllm_h100_mixed_budget_campaign.sh,vllm_h100_overnight_queue.sh,vllm_h100_qwen06_32k_capacity.sh,vllm_h100_qwen35_shared_queue.sh,vllm_h100_rest_of_day.sh,vllm_longdraft.py,vllm_prefill_verify.py,vram_guard.sh,wait_m1_then_g26b_e500.sh,warm_python_runtime.sh
v31_bk_smoke.py,1.000000000,1.000000000,0.939890710,0.874316940,0.972677596,0.907103825,0.939890710,0.886792453,0.874316940,0.863387978,0.901639344,0.868852459,0.901639344,0.961053837,0.934426230,0.874316940,1.000000000,0.907103825,0.912568306,0.879781421,0.885245902,0.912568306,0.928961749,1.000000000,0.923497268,1.000000000,1.000000000,1.000000000,1.000000000,0.879781421,0.908805031,0.868852459,1.000000000,0.918032787,0.879781421,0.901639344,1.000000000,0.894531250,1.000000000,0.890710383,0.918032787,0.890710383,0.885245902,0.956284153,0.885245902,0.901639344,0.907103825,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.882882883,0.895287958,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.879781421,0.901639344,0.939890710,0.928961749,1.000000000,0.857923497,0.907103825,0.879781421,0.901639344,0.890710383,0.896174863,1.000000000,0.890710383,1.000000000,0.928961749,0.983606557,0.863387978,0.923497268,0.890710383,0.983606557,1.000000000,1.000000000,0.887755102,0.896174863,1.000000000,0.957123098,1.000000000,0.947540984,1.000000000,1.000000000,1.000000000,1.000000000,0.918032787,0.928961749,0.939890710,1.000000000,0.907103825,1.000000000,1.000000000,1.000000000,0.895833333,1.000000000,1.000000000,0.901492537,1.000000000,1.000000000,0.890710383,0.912568306,0.896860987,0.903225806,0.928961749,0.901639344,0.888888889,0.890151515,0.934426230,0.890710383,0.825136612,0.000000000,0.798283262,0.890710383,1.000000000,0.967213115,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.918032787,1.000000000,1.000000000,0.885245902,0.934426230,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.907103825,0.879781421,1.000000000,1.000000000,1.000000000
v3_smoke.py,1.000000000,1.000000000,0.939914163,0.841201717,0.978540773,0.905579399,0.944206009,0.864150943,0.858369099,0.849785408,0.918454936,0.866952790,0.909871245,0.931271478,0.944206009,0.871244635,1.000000000,0.922746781,0.927038627,0.892703863,0.896995708,0.854077253,0.931330472,1.000000000,0.927038627,1.000000000,1.000000000,1.000000000,1.000000000,0.879828326,0.874213836,0.875536481,1.000000000,0.931330472,0.858369099,0.896995708,1.000000000,0.863281250,1.000000000,0.914163090,0.935622318,0.854077253,0.875536481,0.952789700,0.845493562,0.909871245,0.854077253,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.879828326,0.866952790,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.888412017,0.884120172,0.935622318,0.927038627,1.000000000,0.858369099,0.914163090,0.854077253,0.909871245,0.884120172,0.905579399,1.000000000,0.841201717,1.000000000,0.935622318,0.987124464,0.858369099,0.935622318,0.884120172,0.991416309,1.000000000,1.000000000,0.858369099,0.905579399,1.000000000,0.928077455,1.000000000,0.913114754,1.000000000,1.000000000,1.000000000,1.000000000,0.918454936,0.948497854,0.931330472,1.000000000,0.892703863,1.000000000,1.000000000,1.000000000,0.845493562,1.000000000,1.000000000,0.850746269,1.000000000,1.000000000,0.914163090,0.875536481,0.879828326,0.875536481,0.931330472,0.901287554,0.888412017,0.863636364,0.931330472,0.901287554,0.828326180,0.798283262,0.000000000,0.896995708,1.000000000,0.969957082,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.927038627,1.000000000,1.000000000,0.862660944,0.935622318,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.909871245,0.875536481,1.000000000,1.000000000,1.000000000
v4_battery.py,1.000000000,1.000000000,0.908163265,0.874251497,0.959183673,0.877551020,0.908163265,0.901886792,0.875000000,0.854545455,0.887755102,0.883495146,0.897959184,0.966781214,0.928571429,0.854304636,1.000000000,0.857142857,0.887755102,0.836734694,0.816326531,0.884393064,0.846938776,1.000000000,0.867346939,1.000000000,1.000000000,1.000000000,1.000000000,0.893203883,0.940251572,0.887755102,1.000000000,0.887755102,0.860294118,0.867346939,1.000000000,0.914062500,1.000000000,0.887755102,0.897959184,0.867088608,0.869565217,0.877551020,0.862500000,0.857142857,0.893854749,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.891891892,0.895287958,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.859649123,0.868965517,0.877551020,0.857142857,1.000000000,0.862595420,0.889908257,0.877906977,0.887755102,0.908163265,0.890000000,1.000000000,0.870588235,1.000000000,0.897959184,0.979591837,0.869230769,0.887755102,0.857142857,0.979591837,1.000000000,1.000000000,0.892857143,0.918181818,1.000000000,0.969571231,1.000000000,0.959016393,1.000000000,1.000000000,1.000000000,1.000000000,0.867346939,0.897959184,0.857142857,1.000000000,0.876811594,1.000000000,1.000000000,1.000000000,0.875000000,1.000000000,1.000000000,0.925373134,1.000000000,1.000000000,0.887755102,0.884393064,0.914798206,0.887096774,0.867346939,0.846938776,0.893518519,0.905303030,0.846938776,0.867346939,0.875000000,0.890710383,0.896995708,0.000000000,1.000000000,0.948979592,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.867346939,1.000000000,1.000000000,0.853658537,0.887755102,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.867346939,0.838709677,1.000000000,1.000000000,1.000000000
v4_stage_reaper.sh,0.996168582,0.995689655,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.914285714,1.000000000,1.000000000,1.000000000,1.000000000,0.933962264,1.000000000,1.000000000,1.000000000,0.959183673,1.000000000,1.000000000,1.000000000,0.942857143,1.000000000,0.971428571,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,0.979381443,0.968127490,0.882352941,0.885714286,0.942857143,1.000000000,1.000000000,0.963636364,0.924242424,0.942857143,0.928571429,0.967391304,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,0.923076923,1.000000000,1.000000000,1.000000000,1.000000000,0.937500000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.972222222,1.000000000,0.971428571,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,0.914285714,1.000000000,1.000000000,0.971428571,1.000000000,0.942857143,1.000000000,1.000000000,0.942857143,0.914893617,0.935483871,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,0.971428571,0.971428571,1.000000000,0.947368421,0.942857143,1.000000000,0.942857143,0.942857143,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.971428571,0.942857143,1.000000000,1.000000000,0.943396226,0.965909091,0.977528090,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.942857143,0.942857143,0.972972973
variants/_forward.py,1.000000000,1.000000000,0.945652174,0.958083832,0.904761905,0.890625000,0.825000000,0.969811321,0.937500000,0.945454545,0.887096774,0.951456311,0.906250000,0.991981672,0.833333333,0.953642384,1.000000000,0.885245902,0.919354839,0.910447761,0.925373134,0.959537572,0.853658537,1.000000000,0.909090909,1.000000000,1.000000000,1.000000000,1.000000000,0.932038835,0.977987421,0.913978495,1.000000000,0.857142857,0.948529412,0.920454545,1.000000000,0.976562500,1.000000000,0.920000000,0.919354839,0.962025316,0.963768116,0.851851852,0.962500000,0.903225806,0.960893855,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.968468468,0.963350785,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.947368421,0.958620690,0.893617021,0.930555556,1.000000000,0.954198473,0.963302752,0.965116279,0.911764706,0.948979592,0.940000000,1.000000000,0.958823529,1.000000000,0.857142857,0.904761905,0.953846154,0.898305085,0.939759036,0.904761905,1.000000000,1.000000000,0.964285714,0.936363636,1.000000000,0.988934993,1.000000000,0.988524590,1.000000000,1.000000000,1.000000000,1.000000000,0.903846154,0.895833333,0.897959184,1.000000000,0.956521739,1.000000000,1.000000000,1.000000000,0.968750000,1.000000000,1.000000000,0.976119403,1.000000000,1.000000000,0.920000000,0.959537572,0.973094170,0.962365591,0.871794872,0.882352941,0.967592593,0.973484848,0.916666667,0.934065934,0.962500000,0.967213115,0.969957082,0.948979592,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.860465116,1.000000000,1.000000000,0.957317073,0.887096774,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.897058824,0.943548387,1.000000000,1.000000000,1.000000000
variants/build_teacher_cache_answers.py,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
variants/build_teacher_cache_full.py,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
variants/build_teacher_cache_index.py,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
variants/destruct_base_fast.py,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.000000000,0.000000000,0.500000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
variants/destruct_base_full.py,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.000000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,0.500000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
